doi,text_id,text,sdg,labels_negative,labels_positive,agreement
10.1787/9789264169265-6-en,f10ee90960f6a9c6d293eb2f07d8b44a,"Another five were under preparation as of March 2011. Nevertheless, the NNCP objective of increasing the protected area by 10% by 2015 is unlikely to be achieved. A recent analysis of the adequacy of protected areas in the important Dinaric Arc eco-region in the southwest of the country is a reminder that expanding the network remains a priority: out of 85 species and habitat types identified in the Slovenian part of the eco-region, only 15 are adequately covered by protected areas. Moreover, there are no connecting corridors between the Dinaric Arc eco-region and the Alps, impeding the conservation of migratory species, notably the brown bear. Slovenia currently has three Ramsar sites and several other wetlands with outstanding levels of biodiversity (e.g. the Mura floodplain, the Ljubljana marshes).",6,3,0,1.0
10.1787/9789264083578-16-en,0ad816463409b85490bf2aaa1a9ed1a3,"Yet they are typical of the incremental cost of irrigation water in regions where farmers must pump groundwater from substantial depths, purchase water in market transactions, or obtain surface water from the State Water Project. Demand for water has increased substantially over time, with increasing development of major cities including Phoenix and Tucson. The federally funded Central Arizona Project was constructed in part to relieve pressure on aquifers serving those cities by delivering surface water from the Colorado River. In conjunction with development of the Central Arizona Project, the state passed a Groundwater Management Act in 19S0 that requires urban areas to achieve “safe-yield” management of aquifers by 2025 (Bolin et al.,",6,0,9,1.0
10.1787/9789264231122-7-en,d6d57edf6831edadc72edc99f82cfd57,"Water logics and hydrological boundaries cut across administrative frontiers and perimeters. Water governance and water resources management takes place at various spatial scales, both in their ecological and political dimensions. First, the hydrological system with its different levels from small catchments to large river basins plays a prominent role, from the individual water body to the global climate.",6,0,3,1.0
10.1787/eco/surveys-chn-2013-5-en,220fecae496cc424eccaff8146a0202e,"Overall employment is just under 0.2% lower relative to the baseline. As expected carbon pricing has a stronger negative impact in energy-intensive sectors, with coal mining and power generation declining by around 1.1% and 0.7% respectively (Figure 2.14, Panel B). Assessing the impact of carbon pricing in China (cont.) The overall impact is more muted than under the first scenario, with GDP declining only marginally, while the decline in carbon emissions is only slightly smaller. One of the main reasons for the different overall impact under this alternative scenario is that consumption rises in response to the tax cut, thereby improving the domestic balance of the economy and boosting production in some sectors.",6,3,0,1.0
10.1787/9789264208292-6-en,51f73a211e0a1a500a48e36c2bf063ee,"Provision of information by CARs to produce national aggregates is a key weakness in the system. However, further efforts are needed on environmental health monitoring and on information to better support policy making. The air quality monitoring system is not sufficient for assessing compliance with environmental standards at the national level (IAvH, IDEAM, IIAP, INVEMAR, SINCHI, 2011). Incompleteness of the water user registry hampers implementation of regulatory requirements for water management (IDEAM, 2010).",6,0,9,1.0
10.18356/bb1b1617-en,fc7d1fffa3b21e8ffaf3c35d07ce13d0,"In the Spanish parts of the Duero and Guadiana basins, respectively 92% and 88% of water withdrawal is for agricultural use. Water abstraction for irrigation is also a major pressure factor in the Po Basin, being 80% of the total water use. Water demand in summer for agriculture and tourism is particularly acute in the coastal regions and islands of the Mediterranean.",6,0,4,1.0
10.1787/9789264281707-8-en,c3bb9b0555d965c83cdc98e294c1edc9,"Groundwater accounts for 60% of supplies, desalination (reverse osmosis) for 30-35% and surface water via cisterns, 5-10%. A report on measures required was presented to the Minister in 2008 and in 2009 consultation process was undertaken resulting in a national smart utility metering plan, to be rolled-out between 2010 and 2013. The project will cost an estimated EUR 40 million or EUR 163 per electricity and water meter.",6,0,3,1.0
10.1787/9789264238121-6-en,90141dde8ee0b8e8ff8b6e16b4722eac,"Its highly qualified collaborators and leaders have largely potentiated this role. This high profile is based on a very rigorous process of recruitment and a very constructive and independent attitude towards all states. The ANA has been, and should keep being, the meeting point of two tendencies. On the one hand, a “centralisation” tendency in the sense that it is part of its role to build a “national platform” of data and knowledge, a role which no other organisation can perform that way.",6,3,0,1.0
10.1787/9789264281707-8-en,fc94679952bb74aa69fd391b5cef6e24,"Chapters 1-4 noted the constraints faced by supply augmentation in Korea at subnational level. Minimising leaks in Korean cities can help make a better use of available resources, while saving costs of investment in new storage capacities. This is an issue for Korean cities, which strive to keep water bills low' and face investment needs to serve a grow'ing urban population and renew existing water supply infrastructure.",6,0,3,1.0
10.1787/9789264119284-6-en,03cf30804aa5d9c2fa1be9dbded6e7fc,"In Australia, Belgium, France, the Netherlands, Italy, Mexico, Spain and Portugal, they assume a wide array of responsibilities, with the common objective of harmonising water policies at basin level. This situation was a result of sporadic water shortages in specific areas and substantial regional disparities in water resources, especially between the coastal areas, where demand is high, and the hinterland. The Water Resources Prospective and Management Scheme (SOURSE), launched in 2009, is an ambitious EUR 400 000 project to build by 2030 a strategic vision and operational framework across levels of government (including the state and the Rhone-Mediterranee-Corse water agency) and to define the terms for effective water governance at the regional level. It develops a model of public governance of water for equitable sharing of water by 2030, taking into account the economic, demographic and environmental evolution of the territory.",6,0,9,1.0
